"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"10061","D16","Lower San Joaquin","Lower SJ",2020,2020-08-10,2020-08-10 10:15:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",258,29667.42
"10062","D16","Lower San Joaquin","Lower SJ",2020,2020-08-10,2020-08-10 10:15:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,114.99
"10063","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Aulacoseira granulata","Aulacoseira","granulata","Centric Diatom",8,836.32
"10064","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",3,313.62
"10065","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",3,313.62
"10066","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Nitzschia liebetruthii","Nitzschia","liebetruthii","Pennate Diatom",1,104.54
"10067","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"cf. Aphanizomenon sp.","Aphanizomenon","sp.","Cyanobacterium",1,104.54
"10068","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",96,10035.84
"10069","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",291,30421.14
"10070","D19","Franks Tract","Franks",2020,2020-08-10,2020-08-10 11:20:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",2,209.08
"10071","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Aulacoseira granulata","Aulacoseira","granulata","Centric Diatom",6,726.24
"10072","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Aulacoseira sp.","Aulacoseira","sp.","Centric Diatom",8,968.32
"10073","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",4,484.16
"10074","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Gomphonema olivaceoides var. densestriatum","Gomphonema","olivaceoides var. densestriatum","Pennate Diatom",1,121.04
"10075","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Rhoicosphenia sp.","Rhoicosphenia","sp.","Pennate Diatom",1,121.04
"10076","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Aphanocapsa sp.","Aphanocapsa","sp.","Cyanobacterium",1,121.04
"10077","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",47,5688.88
"10078","D28A","Old and Middle river","OMR",2020,2020-08-10,2020-08-10 12:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",345,41758.8
"10079","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Aulacoseira granulata","Aulacoseira","granulata","Centric Diatom",16,2299.84
"10080","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,143.74
"10081","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",3,431.22
"10082","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Navicula antonii","Navicula","antonii","Pennate Diatom",1,143.74
"10083","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",2,287.48
"10084","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",41,5893.34
"10085","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",335,48152.9
"10086","D26","Lower San Joaquin","Lower SJ",2020,2020-08-11,2020-08-11 08:35:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,143.74
"10087","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,54.76
"10088","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Cyclotella atomus","Cyclotella","atomus","Centric Diatom",13,711.88
"10089","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",3,164.28
"10090","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Chlorella sp.","Chlorella","sp.","Green Alga",6,328.56
"10091","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Aphanizomenon sp.","Aphanizomenon","sp.","Cyanobacterium",1,54.76
"10092","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",34,1861.84
"10093","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Dolichospermum sp.","Dolichospermum","sp.","Cyanobacterium",3,164.28
"10094","MD10A","Eastern Delta","East Delta",2020,2020-08-11,2020-08-11 10:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",347,19001.72
"10095","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",4,490.64
"10096","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Navicula erifuga","Navicula","erifuga","Pennate Diatom",1,122.66
"10097","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",1,122.66
"10098","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Tryblionella victoriae","Tryblionella","victoriae","Pennate Diatom",1,122.66
"10099","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,122.66
"10100","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"cf. Dictyochloris sp.","Dictyochloris","sp.","Green Alga",2,245.32
"10101","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Selenastrum cf. bibraianum","Selenastrum","bibraianum","Green Alga",1,122.66
"10102","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",1,122.66
"10103","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",113,13860.58
"10104","P8","Southern Delta","South Delta",2020,2020-08-11,2020-08-11 11:50:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",298,36552.68
"10105","D4","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 10:55:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",1,191.65
"10106","D4","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 10:55:00,"Chlorella sp.","Chlorella","sp.","Green Alga",2,383.3
"10107","D4","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 10:55:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",24,4599.6
"10108","D4","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 10:55:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",384,73593.6
"10109","D22","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 12:35:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",2,459.96
"10110","D22","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 12:35:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",27,6209.46
"10111","D22","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 12:35:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",373,85782.54
"10112","D22","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 12:35:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,229.98
"10113","NZ068","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 13:25:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",3,229.98
"10114","NZ068","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 13:25:00,"Diatoma vulgaris","Diatoma","vulgaris","Pennate Diatom",1,76.66
"10115","NZ068","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 13:25:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",1,76.66
"10116","NZ068","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 13:25:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",3,229.98
"10117","NZ068","Lower Sacramento","Lower Sac",2020,2020-08-12,2020-08-12 13:25:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",398,30510.68
"10118","D6",NA,NA,2020,2020-08-13,2020-08-13 11:20:00,"Cryptomonas marssonii","Cryptomonas","marssonii","Cryptophyte",1,62.16
"10119","D6",NA,NA,2020,2020-08-13,2020-08-13 11:20:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",1,62.16
"10120","D6",NA,NA,2020,2020-08-13,2020-08-13 11:20:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",402,24988.32
"10121","D8",NA,NA,2020,2020-08-13,2020-08-13 13:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",415,47720.85
"10122","D10",NA,NA,2020,2020-08-13,2020-08-13 13:50:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",1,135.29
"10123","D10",NA,NA,2020,2020-08-13,2020-08-13 13:50:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",11,1488.19
"10124","D10",NA,NA,2020,2020-08-13,2020-08-13 13:50:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",399,53980.71
"10125","D7",NA,NA,2020,2020-08-17,2020-08-17 14:00:00,"Cyclotella meneghiniana","Cyclotella","meneghiniana","Centric Diatom",1,67.64
"10126","D7",NA,NA,2020,2020-08-17,2020-08-17 14:00:00,"Gyrosigma fasciola","Gyrosigma","fasciola","Pennate Diatom",2,135.28
"10127","D7",NA,NA,2020,2020-08-17,2020-08-17 14:00:00,"cf. Rhizosolenia sp.","Rhizosolenia","sp.","Centric Diatom",9,608.76
"10128","D7",NA,NA,2020,2020-08-17,2020-08-17 14:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",388,26244.32
"10129","NZS42",NA,NA,2020,2020-08-17,2020-08-17 14:55:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",400,79996
"10130","NZS42",NA,NA,2020,2020-08-17,2020-08-17 14:55:00,"cf. Peridinium sp.","Peridinium","sp.","Dinoflagellate",1,199.99
"10131","NZ032",NA,NA,2020,2020-08-17,2020-08-17 15:45:00,"cf. Rhizosolenia sp.","Rhizosolenia","sp.","Centric Diatom",4,497.28
"10132","NZ032",NA,NA,2020,2020-08-17,2020-08-17 15:45:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",398,49479.36
"10133","D41A",NA,NA,2020,2020-08-18,2020-08-18 12:10:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,28.75
"10134","D41A",NA,NA,2020,2020-08-18,2020-08-18 12:10:00,"Chlorella sp.","Chlorella","sp.","Green Alga",6,172.5
"10135","D41A",NA,NA,2020,2020-08-18,2020-08-18 12:10:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",12,345
"10136","D41A",NA,NA,2020,2020-08-18,2020-08-18 12:10:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",3,86.25
"10137","D41A",NA,NA,2020,2020-08-18,2020-08-18 12:10:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",394,11327.5
"10138","D41",NA,NA,2020,2020-08-18,2020-08-18 13:40:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,43.81
"10139","D41",NA,NA,2020,2020-08-18,2020-08-18 13:40:00,"Chlorella sp.","Chlorella","sp.","Green Alga",2,87.62
"10140","D41",NA,NA,2020,2020-08-18,2020-08-18 13:40:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",1,43.81
"10141","D41",NA,NA,2020,2020-08-18,2020-08-18 13:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",408,17874.48
"10142","NZ002",NA,NA,2020,2020-08-18,2020-08-18 14:50:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",2,92
"10143","NZ002",NA,NA,2020,2020-08-18,2020-08-18 14:50:00,"cf. Rhizosolenia sp.","Rhizosolenia","sp.","Centric Diatom",1,46
"10144","NZ002",NA,NA,2020,2020-08-18,2020-08-18 14:50:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",399,18354
"10145","NZ004",NA,NA,2020,2020-08-18,2020-08-18 15:10:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,39.31
"10146","NZ004",NA,NA,2020,2020-08-18,2020-08-18 15:10:00,"Cyclotella meneghiniana","Cyclotella","meneghiniana","Centric Diatom",2,78.62
"10147","NZ004",NA,NA,2020,2020-08-18,2020-08-18 15:10:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,39.31
"10148","NZ004",NA,NA,2020,2020-08-18,2020-08-18 15:10:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",2,78.62
"10149","NZ004",NA,NA,2020,2020-08-18,2020-08-18 15:10:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",405,15920.55
"10150","NZ004",NA,NA,2020,2020-08-18,2020-08-18 15:10:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,39.31
"10151","D12","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 07:40:00,"Nitzschia sociabilis","Nitzschia","sociabilis","Pennate Diatom",1,170.36
"10152","D12","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 07:40:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,170.36
"10153","D12","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 07:40:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",44,7495.84
"10154","D12","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 07:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",392,66781.12
"10155","D12","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 07:40:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,170.36
"10156","D26","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 07:40:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",142,6803.22
"10157","D16","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 09:15:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,92.92
"10158","D16","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 09:15:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",105,9756.6
"10159","D16","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 09:15:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",294,27318.48
"10160","D16","Lower San Joaquin","Lower SJ",2020,2020-09-08,2020-09-08 09:15:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",3,278.76
"10161","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",6,599.94
"10162","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,99.99
"10163","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"cf. Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,99.99
"10164","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",1,99.99
"10165","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Aphanizomenon sp.","Aphanizomenon","sp.","Cyanobacterium",1,99.99
"10166","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",89,8899.11
"10167","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",307,30696.93
"10168","D19","Franks Tract","Franks",2020,2020-09-08,2020-09-08 10:05:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,99.99
"10169","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",4,204.44
"10170","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",4,204.44
"10171","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Melosira varians","Melosira","varians","Centric Diatom",2,102.22
"10172","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",6,306.66
"10173","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Planothidium rostratoholarcticum","Planothidium","rostratoholarcticum","Pennate Diatom",1,51.11
"10174","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Skeletonema sp.","Skeletonema","sp.","Centric Diatom",2,102.22
"10175","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Ulnaria sp.","Ulnaria","sp.","Pennate Diatom",1,51.11
"10176","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,51.11
"10177","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Lagerheimia genevensis","Lagerheimia","genevensis","Green Alga",1,51.11
"10178","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Monoraphidium contortum","Monoraphidium","contortum","Green Alga",1,51.11
"10179","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Monoraphidium griffithii","Monoraphidium","griffithii","Green Alga",1,51.11
"10180","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Selenastrum bibraianum","Selenastrum","bibraianum","Green Alga",1,51.11
"10181","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",385,19677.35
"10182","C3A","Upper Sacramento","Upper Sac",2020,2020-09-08,2020-09-08 10:40:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",1,51.11
"10183","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",3,219.03
"10184","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Cyclotella meneghiniana","Cyclotella","meneghiniana","Centric Diatom",1,73.01
"10185","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,73.01
"10186","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Gyrosigma acuminatum","Gyrosigma","acuminatum","Pennate Diatom",1,73.01
"10187","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",1,73.01
"10188","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Tryblionella cf. hungarica","Tryblionella","hungarica","Pennate Diatom",1,73.01
"10189","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Cryptomonas marssonii","Cryptomonas","marssonii","Cryptophyte",2,146.02
"10190","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",2,146.02
"10191","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Aphanizomenon sp.","Aphanizomenon","sp.","Cyanobacterium",1,73.01
"10192","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",75,5475.75
"10193","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",326,23801.26
"10194","D28A","Old and Middle river","OMR",2020,2020-09-08,2020-09-08 10:40:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",2,146.02
"10195","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Aulacoseira granulata","Aulacoseira","granulata","Centric Diatom",5,410.7
"10196","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,82.14
"10197","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Nitzschia soratensis","Nitzschia","soratensis","Pennate Diatom",1,82.14
"10198","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Planothidium cf. lanceolatum","Planothidium","lanceolatum","Pennate Diatom",1,82.14
"10199","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Lagerheimia genevensis","Lagerheimia","genevensis","Green Alga",1,82.14
"10200","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",3,246.42
"10201","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",87,7146.18
"10202","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",299,24559.86
"10203","C9","Southern Delta","South Delta",2020,2020-09-08,2020-09-08 10:40:00,"Pseudanabaena sp.","Pseudanabaena","sp.","Cyanobacterium",9,739.26
